tstamp,buffers,pct_buffer,added,removed,recycled,write,sync,total,synced,longest,average
2014-08-12T03:36:34.410Z,46151,2.9,0,0,16,269.398,1.338,270.769,308,0.074,0.004
2014-08-12T03:41:24.968Z,35095,2.2,0,0,29,259.891,1.584,261.529,272,0.232,0.005
2014-08-12T03:45:58.839Z,32101,2.0,0,0,19,233.987,0.818,234.832,255,0.152,0.003
2014-08-12T03:51:35.780Z,37001,2.4,0,0,22,268.581,2.204,270.874,310,0.209,0.007
2014-08-12T03:56:35.111Z,39562,2.5,0,0,26,269.040,1.242,270.303,264,0.115,0.004
2014-08-12T04:01:34.779Z,35621,2.3,0,0,31,269.183,1.428,270.644,257,0.114,0.005
2014-08-12T04:05:41.902Z,31037,2.0,0,0,33,215.866,1.138,217.095,282,0.103,0.004
2014-08-12T04:11:35.574Z,37755,2.4,0,0,22,268.984,1.544,270.588,272,0.101,0.005
2014-08-12T04:15:51.152Z,44376,2.8,0,0,17,225.772,0.755,226.548,299,0.136,0.002
2014-08-12T04:21:30.640Z,39178,2.5,0,0,42,264.117,2.088,266.416,270,0.101,0.007
2014-08-12T04:26:36.615Z,39547,2.5,0,0,19,269.065,2.792,271.943,265,0.248,0.010
2014-08-12T04:31:34.569Z,36107,2.3,0,0,26,268.575,1.323,269.924,253,0.300,0.005
2014-08-12T04:36:35.025Z,38737,2.5,0,0,38,269.192,1.206,270.425,273,0.369,0.004
2014-08-12T04:41:30.272Z,36980,2.4,0,0,38,265.278,0.701,266.217,285,0.046,0.002
2014-08-12T04:46:09.787Z,39970,2.5,0,0,35,244.031,1.243,245.479,286,0.110,0.004
2014-08-12T04:51:34.783Z,34998,2.2,0,0,28,269.043,0.757,269.943,242,0.070,0.003
2014-08-12T04:56:34.760Z,32449,2.1,0,0,18,269.231,0.686,269.946,249,0.048,0.002
2014-08-12T05:01:26.497Z,35835,2.3,0,0,15,260.842,0.796,261.709,255,0.063,0.003
2014-08-12T05:06:29.106Z,32115,2.0,0,0,18,263.636,0.899,264.570,265,0.058,0.003
2014-08-12T05:11:35.141Z,36144,2.3,0,0,16,269.854,1.122,270.998,244,0.102,0.004
2014-08-12T05:15:38.641Z,33086,2.1,0,0,19,213.322,1.113,214.473,304,0.108,0.003
2014-08-12T05:21:33.641Z,35699,2.3,0,0,20,268.045,0.841,268.913,244,0.065,0.003
2014-08-12T05:26:34.821Z,33128,2.1,0,0,18,269.324,0.781,270.148,239,0.072,0.003
2014-08-12T05:31:34.900Z,37719,2.4,0,0,15,269.156,0.870,270.048,257,0.068,0.003
2014-08-12T05:36:34.751Z,30775,2.0,0,0,18,269.115,0.676,269.819,258,0.080,0.002
2014-08-12T05:41:27.043Z,36498,2.3,0,0,16,261.340,0.901,262.264,257,0.043,0.003
2014-08-12T05:45:57.616Z,26422,1.7,0,0,18,232.528,0.934,233.534,243,0.091,0.003
2014-08-12T05:51:34.651Z,42693,2.7,0,0,16,269.277,0.657,269.967,276,0.144,0.002
2014-08-12T05:56:34.732Z,30332,1.9,0,0,28,269.129,0.658,270.052,238,0.042,0.002
2014-08-12T06:01:29.722Z,36595,2.3,0,0,15,264.046,0.896,264.962,239,0.064,0.003
2014-08-12T06:06:34.685Z,31108,2.0,0,0,17,269.256,0.646,269.929,270,0.073,0.002
2014-08-12T06:11:35.745Z,35471,2.3,0,0,16,269.273,1.738,271.029,303,0.347,0.005
2014-08-12T06:15:53.426Z,25783,1.6,0,0,18,226.901,1.690,228.651,251,0.168,0.006
2014-08-12T06:21:29.841Z,34253,2.2,0,0,16,264.539,0.774,265.345,252,0.084,0.003
2014-08-12T06:26:33.384Z,43072,2.7,0,0,19,267.177,1.325,268.524,290,0.115,0.004
2014-08-12T06:30:56.507Z,34788,2.2,0,0,25,231.181,0.874,232.090,279,0.085,0.003
2014-08-12T06:36:34.941Z,36326,2.3,0,0,19,269.414,0.928,270.366,290,0.073,0.003
2014-08-12T06:41:08.018Z,38418,2.4,0,0,16,242.036,0.987,243.047,297,0.147,0.003
2014-08-12T06:46:13.718Z,32999,2.1,0,0,20,248.941,0.673,249.642,279,0.048,0.002
2014-08-12T06:51:35.282Z,37354,2.4,0,0,17,269.211,1.272,270.512,266,0.140,0.004
2014-08-12T06:56:35.069Z,34523,2.2,0,0,18,269.766,0.965,270.756,276,0.060,0.003
2014-08-12T07:01:32.367Z,48609,3.1,0,0,16,266.647,1.566,268.272,286,0.073,0.005
2014-08-12T07:06:33.255Z,33265,2.1,0,0,38,267.671,1.161,268.878,267,0.120,0.004
2014-08-12T07:11:35.114Z,35574,2.3,0,0,16,269.741,1.061,270.827,270,0.072,0.003
2014-08-12T07:15:48.642Z,25611,1.6,0,0,18,223.992,0.489,224.498,270,0.019,0.001
2014-08-12T07:21:34.980Z,33243,2.1,0,0,14,269.331,0.900,270.261,279,0.082,0.003
2014-08-12T07:26:36.097Z,30095,1.9,0,0,18,270.058,0.997,271.085,306,0.154,0.003
2014-08-12T07:30:55.427Z,33131,2.1,0,0,14,229.316,0.951,230.300,283,0.096,0.003
2014-08-12T07:36:36.860Z,44916,2.9,0,0,20,269.516,1.781,271.364,309,0.101,0.005
2014-08-12T07:41:23.742Z,34384,2.2,0,0,40,257.282,0.562,257.870,289,0.049,0.001
2014-08-12T07:46:10.722Z,34575,2.2,0,0,19,243.676,1.234,244.938,256,0.067,0.004
2014-08-12T07:51:35.908Z,45903,2.9,0,0,15,269.242,0.859,270.130,301,0.042,0.002
2014-08-12T07:56:35.409Z,61471,3.9,0,0,20,268.718,0.731,269.474,301,0.062,0.002
2014-08-12T08:01:09.296Z,40296,2.6,0,0,21,242.894,0.939,243.855,280,0.067,0.003
2014-08-12T08:06:35.709Z,32548,2.1,0,0,18,269.639,0.685,270.357,289,0.065,0.002
2014-08-12T08:11:35.888Z,41198,2.6,0,0,15,269.292,0.827,270.148,285,0.053,0.002
2014-08-12T08:16:16.773Z,32005,2.0,0,0,20,249.970,0.863,250.854,341,0.029,0.002
2014-08-12T08:21:26.303Z,42615,2.7,0,0,17,259.778,0.661,260.480,301,0.063,0.002
2014-08-12T08:26:35.823Z,30967,2.0,0,0,27,269.638,0.780,270.483,270,0.066,0.002
2014-08-12T08:31:29.077Z,31783,2.0,0,0,14,262.618,0.581,263.223,254,0.055,0.002
2014-08-12T08:36:35.883Z,29698,1.9,0,0,19,269.908,0.814,270.771,286,0.114,0.002
2014-08-12T08:40:44.644Z,31028,2.0,0,0,14,217.504,1.192,218.730,295,0.075,0.004
2014-08-12T08:46:27.917Z,27576,1.8,0,0,19,261.326,0.848,262.190,304,0.043,0.002
2014-08-12T08:51:35.701Z,45349,2.9,0,0,14,269.017,0.689,269.745,312,0.045,0.002
2014-08-12T08:56:36.597Z,30929,2.0,0,0,24,269.238,1.592,270.866,297,0.104,0.005
2014-08-12T09:01:29.822Z,40393,2.6,0,0,14,262.141,2.026,264.194,274,0.101,0.007
2014-08-12T09:06:35.811Z,28979,1.8,0,0,19,269.129,0.794,269.956,255,0.059,0.003
2014-08-12T09:11:36.722Z,40268,2.6,0,0,14,269.182,1.674,270.879,275,0.173,0.006
2014-08-12T09:16:17.020Z,27085,1.7,0,0,18,250.462,0.785,251.269,289,0.023,0.002
2014-08-12T09:21:05.619Z,31911,2.0,0,0,14,239.680,0.847,240.549,276,0.084,0.003
2014-08-12T09:26:32.640Z,39693,2.5,0,0,19,265.928,1.006,266.963,304,0.087,0.003
2014-08-12T09:31:20.958Z,34687,2.2,0,0,23,254.516,0.612,255.286,265,0.039,0.002
2014-08-12T09:36:37.255Z,29075,1.8,0,0,18,270.033,1.196,271.252,277,0.052,0.004
2014-08-12T09:40:53.182Z,34846,2.2,0,0,14,226.153,0.719,226.897,278,0.088,0.002
2014-08-12T09:46:30.076Z,27210,1.7,0,0,20,263.005,0.794,263.821,274,0.052,0.002
2014-08-12T09:51:08.843Z,32568,2.1,0,0,13,241.756,0.949,242.732,288,0.041,0.003
2014-08-12T09:56:37.895Z,40449,2.6,0,0,19,268.809,1.872,270.996,324,0.093,0.005
2014-08-12T10:01:19.061Z,38128,2.4,0,0,19,251.302,0.812,252.136,272,0.035,0.002
2014-08-12T10:06:37.850Z,30998,2.0,0,0,19,269.945,1.771,271.746,292,0.083,0.006
2014-08-12T10:11:36.786Z,39702,2.5,0,0,14,269.115,0.771,269.907,285,0.109,0.002
2014-08-12T10:16:16.287Z,24624,1.6,0,0,19,248.777,0.674,249.471,281,0.031,0.002
2014-08-12T10:21:01.399Z,30569,1.9,0,0,14,234.056,0.980,235.064,284,0.083,0.003
2014-08-12T10:26:36.592Z,36040,2.3,0,0,18,268.612,1.298,270.127,300,0.094,0.004
2014-08-12T10:31:15.914Z,36766,2.3,0,0,27,248.621,0.621,249.291,266,0.025,0.002
2014-08-12T10:36:37.264Z,29316,1.9,0,0,19,269.040,1.240,270.301,276,0.085,0.004
2014-08-12T10:40:56.640Z,32004,2.0,0,0,14,229.638,0.662,230.348,331,0.085,0.001
2014-08-12T10:46:22.266Z,27420,1.7,0,0,19,253.769,1.572,255.555,273,0.152,0.005
2014-08-12T10:51:36.865Z,40129,2.6,0,0,15,269.554,0.841,270.557,299,0.091,0.002
2014-08-12T10:56:36.978Z,35973,2.3,0,0,25,269.112,0.916,270.082,334,0.090,0.002
2014-08-12T11:01:18.146Z,36118,2.3,0,0,20,248.814,2.189,251.137,266,0.162,0.008
2014-08-12T11:06:37.919Z,29237,1.9,0,0,18,269.836,0.864,270.724,264,0.071,0.003
2014-08-12T11:11:38.607Z,37496,2.4,0,0,15,268.899,1.639,270.657,272,0.116,0.006
2014-08-12T11:16:17.228Z,30370,1.9,0,0,18,248.789,0.767,249.591,290,0.025,0.002
2014-08-12T11:21:22.211Z,41867,2.7,0,0,16,253.466,1.265,254.931,305,0.124,0.004
2014-08-12T11:26:37.869Z,31386,2.0,0,0,25,269.765,0.816,270.612,260,0.131,0.003
2014-08-12T11:31:08.326Z,29985,1.9,0,0,16,239.654,0.730,240.426,260,0.089,0.002
2014-08-12T11:36:37.980Z,32786,2.1,0,0,18,269.668,0.884,270.594,264,0.070,0.003
2014-08-12T11:41:16.120Z,31132,2.0,0,0,15,247.076,0.999,248.112,261,0.119,0.003
2014-08-12T11:46:30.277Z,30278,1.9,0,0,18,261.532,0.534,262.104,331,0.061,0.001
2014-08-12T11:51:38.644Z,46283,2.9,0,0,16,269.150,1.157,270.360,305,0.166,0.003
2014-08-12T11:56:40.025Z,37364,2.4,0,0,24,269.338,1.974,271.351,256,0.130,0.007
2014-08-12T12:01:22.976Z,38216,2.4,0,0,18,252.362,2.506,254.921,263,0.266,0.009
2014-08-12T12:06:39.727Z,35553,2.3,0,0,19,269.919,0.722,270.707,282,0.033,0.002
2014-08-12T12:11:40.034Z,41799,2.7,0,0,18,269.207,0.966,270.276,276,0.063,0.003
2014-08-12T12:15:56.156Z,30446,1.9,0,0,20,226.297,0.739,227.091,304,0.112,0.002
2014-08-12T12:21:14.173Z,42399,2.7,0,0,18,241.938,2.973,244.945,322,0.188,0.009
2014-08-12T12:26:39.271Z,32642,2.1,0,0,28,268.855,1.107,270.043,269,0.069,0.004
2014-08-12T12:31:39.668Z,37075,2.4,0,0,17,269.735,0.599,270.368,273,0.098,0.002
2014-08-12T12:36:38.639Z,31908,2.0,0,0,19,268.122,0.778,268.944,263,0.056,0.002
2014-08-12T12:41:20.002Z,33755,2.1,0,0,16,249.626,0.682,250.335,317,0.032,0.002
2014-08-12T12:46:33.559Z,39952,2.5,0,0,19,263.204,1.173,264.508,348,0.188,0.003
2014-08-12T12:51:39.916Z,35251,2.2,0,0,22,269.419,0.849,270.319,273,0.079,0.003
2014-08-12T12:56:40.275Z,34829,2.2,0,0,17,269.058,1.250,270.328,299,0.132,0.004
2014-08-12T13:01:09.377Z,32428,2.1,0,0,16,239.169,0.883,240.073,292,0.044,0.003
2014-08-12T13:06:41.774Z,32404,2.1,0,0,18,269.641,2.656,272.344,291,0.111,0.009
2014-08-12T13:11:39.967Z,49706,3.2,0,0,17,269.178,0.965,270.163,318,0.084,0.003
2014-08-12T13:16:19.777Z,38169,2.4,0,0,37,249.091,0.650,249.779,286,0.030,0.002
2014-08-12T13:21:17.705Z,42025,2.7,0,0,18,247.360,0.482,247.876,275,0.022,0.001
2014-08-12T13:26:17.922Z,44651,2.8,0,0,20,247.329,0.807,248.167,317,0.076,0.002
2014-08-12T13:31:33.693Z,60143,3.8,0,0,22,262.723,1.001,263.758,301,0.054,0.003
2014-08-12T13:36:23.192Z,35681,2.3,0,0,24,252.168,1.260,253.462,293,0.212,0.004
2014-08-12T13:41:24.526Z,32092,2.0,0,0,18,254.649,0.584,255.287,299,0.030,0.001
2014-08-12T13:46:20.395Z,28466,1.8,0,0,18,250.293,0.496,250.822,328,0.042,0.001
2014-08-12T13:51:39.883Z,44411,2.8,0,0,17,269.539,0.865,270.438,354,0.050,0.002
2014-08-12T13:56:39.950Z,39718,2.5,0,0,29,269.063,0.941,270.039,297,0.090,0.003
2014-08-12T14:01:26.311Z,33577,2.1,0,0,19,254.260,2.009,256.330,290,0.159,0.006
2014-08-12T14:06:39.550Z,32809,2.1,0,0,17,269.355,0.822,270.195,356,0.059,0.002
2014-08-12T14:11:39.862Z,44662,2.8,0,0,18,269.397,0.861,270.283,327,0.102,0.002
2014-08-12T14:15:50.405Z,33112,2.1,0,0,24,219.141,1.350,220.511,332,0.094,0.004
2014-08-12T14:21:24.729Z,32157,2.0,0,0,19,254.205,1.009,255.245,281,0.051,0.003
2014-08-12T14:26:30.800Z,46703,3.0,0,0,17,260.186,0.821,261.025,384,0.061,0.002
2014-08-12T14:31:39.868Z,34842,2.2,0,0,33,269.193,0.802,270.027,285,0.062,0.002
2014-08-12T14:36:18.934Z,35432,2.3,0,0,18,239.534,9.417,249.035,305,1.042,0.030
2014-08-12T14:41:22.857Z,43591,2.8,0,0,19,251.825,1.009,252.874,325,0.080,0.003
2014-08-12T14:46:20.826Z,32436,2.1,0,0,36,248.503,2.394,250.923,294,0.177,0.008
2014-08-12T14:51:39.915Z,34432,2.2,0,0,20,269.107,0.885,270.039,270,0.086,0.003
2014-08-12T14:56:39.940Z,40639,2.6,0,0,17,268.890,0.927,269.996,297,0.067,0.003
2014-08-12T15:01:21.277Z,44180,2.8,0,0,19,249.585,1.680,251.309,333,0.174,0.005
2014-08-12T15:06:39.898Z,35627,2.3,0,0,30,269.754,0.797,270.574,287,0.056,0.002
2014-08-12T15:11:35.286Z,35167,2.2,0,0,20,264.735,0.598,265.357,277,0.063,0.002
2014-08-12T15:16:04.523Z,43126,2.7,0,0,17,229.762,4.667,235.201,341,0.304,0.013
2014-08-12T15:21:02.065Z,30384,1.9,0,0,31,231.601,0.840,232.476,317,0.088,0.002
2014-08-12T15:26:40.142Z,44676,2.8,0,0,18,269.944,1.012,271.009,352,0.041,0.002
2014-08-12T15:31:07.279Z,31369,2.0,0,0,25,236.609,1.454,238.108,285,0.106,0.005
2014-08-12T15:36:30.097Z,38367,2.4,0,0,17,259.841,0.896,260.758,291,0.066,0.003
2014-08-12T15:41:09.508Z,30780,2.0,0,0,18,239.956,0.385,240.370,315,0.018,0.001
2014-08-12T15:46:33.172Z,40640,2.6,0,0,18,262.345,1.232,263.603,375,0.084,0.003
2014-08-12T15:51:39.979Z,33155,2.1,0,0,27,269.800,0.941,270.770,289,0.102,0.003
2014-08-12T15:56:41.165Z,38738,2.5,0,0,17,270.043,1.088,271.154,297,0.083,0.003
2014-08-12T16:01:12.664Z,37754,2.4,0,0,18,241.265,1.169,242.470,353,0.073,0.003
2014-08-12T16:06:12.168Z,33493,2.1,0,0,25,239.574,1.836,241.444,300,0.372,0.006
2014-08-12T16:11:08.037Z,31525,2.0,0,0,19,236.559,1.221,237.814,343,0.112,0.003
2014-08-12T16:16:24.794Z,43223,2.7,0,0,18,253.471,1.156,254.693,341,0.134,0.003
2014-08-12T16:21:21.456Z,29831,1.9,0,0,24,249.629,0.856,250.614,317,0.043,0.002
2014-08-12T16:25:43.320Z,29579,1.9,0,0,16,211.760,1.025,212.814,322,0.040,0.003
2014-08-12T16:31:37.255Z,41800,2.7,0,0,19,263.540,3.282,266.847,355,0.326,0.009
2014-08-12T16:36:39.325Z,44325,2.8,0,0,32,266.710,2.302,269.037,308,0.144,0.007
2014-08-12T16:41:31.331Z,31310,2.0,0,0,19,257.957,2.964,260.974,286,0.181,0.010
2014-08-12T16:46:31.579Z,36879,2.3,0,0,17,260.083,1.095,261.208,314,0.104,0.003
2014-08-12T16:51:36.770Z,47200,3.0,0,0,19,264.699,1.422,266.155,371,0.091,0.003
2014-08-12T16:56:43.850Z,55276,3.5,0,0,30,268.733,4.052,273.049,296,0.497,0.013
2014-08-12T17:01:21.787Z,55132,3.5,0,0,22,249.717,1.069,250.908,339,0.033,0.003
2014-08-12T17:06:35.554Z,38739,2.5,0,0,22,263.374,1.322,264.718,287,0.198,0.004
2014-08-12T17:11:30.883Z,34229,2.2,0,0,21,259.378,0.892,260.296,291,0.063,0.003
2014-08-12T17:16:19.040Z,46577,3.0,0,0,16,246.516,1.576,248.116,329,0.088,0.004
2014-08-12T17:21:29.426Z,27287,1.7,0,0,44,258.647,0.673,259.354,276,0.080,0.002
2014-08-12T17:26:29.982Z,34973,2.2,0,0,15,256.039,3.448,259.515,309,0.236,0.011
2014-08-12T17:31:42.404Z,38634,2.5,0,0,20,269.995,1.350,271.380,332,0.133,0.004
2014-08-12T17:35:31.092Z,32686,2.1,0,0,27,199.086,0.500,199.663,295,0.101,0.001
2014-08-12T17:41:30.406Z,35872,2.3,0,0,20,255.874,1.652,259.214,348,0.055,0.004
2014-08-12T17:45:30.939Z,26874,1.7,0,0,21,197.812,1.497,199.489,344,0.123,0.004
2014-08-12T17:51:34.310Z,31024,2.0,0,0,31,260.423,1.346,262.269,337,0.135,0.003
2014-08-12T17:56:02.300Z,23499,1.5,0,0,35,222.994,6.935,229.952,359,0.423,0.019
2014-08-12T18:01:10.479Z,25693,1.6,0,0,35,227.415,8.516,238.107,374,0.417,0.022
2014-08-12T18:06:03.166Z,31351,2.0,0,0,31,229.471,0.823,230.625,348,0.085,0.002
2014-08-12T18:11:30.957Z,38267,2.4,0,0,32,257.616,1.084,258.721,338,0.064,0.003
2014-08-12T18:16:37.248Z,41843,2.7,0,0,29,263.092,1.129,264.248,309,0.063,0.003
2014-08-12T18:21:33.163Z,28341,1.8,0,0,21,259.313,1.029,260.880,290,0.063,0.003
2014-08-12T18:26:26.989Z,47289,3.0,0,0,16,251.817,2.932,254.785,338,0.260,0.008
2014-08-12T18:31:43.073Z,33822,2.2,0,0,26,269.280,0.711,270.041,343,0.076,0.002
2014-08-12T18:36:03.828Z,41953,2.7,0,0,16,229.220,1.475,230.723,334,0.077,0.004
2014-08-12T18:41:30.283Z,39762,2.5,0,0,26,254.510,1.845,256.385,381,0.335,0.004
2014-08-12T18:46:07.399Z,39841,2.5,0,0,32,231.434,2.613,234.070,354,0.122,0.007
2014-08-12T18:51:15.294Z,34541,2.2,0,0,29,237.719,4.082,241.828,349,0.304,0.011
2014-08-12T18:56:38.314Z,43649,2.8,0,0,25,262.240,2.625,264.962,383,0.148,0.006
2014-08-12T19:01:37.924Z,44097,2.8,0,0,34,257.796,6.708,264.577,366,0.428,0.018
2014-08-12T19:06:45.724Z,48939,3.1,0,0,29,269.084,2.603,271.764,349,0.372,0.007
2014-08-12T19:11:32.888Z,50409,3.2,0,0,24,257.473,1.102,259.135,395,0.052,0.002
2014-08-12T19:16:00.101Z,62241,4.0,0,0,33,224.774,1.384,226.186,354,0.158,0.003
2014-08-12T19:21:23.043Z,32863,2.1,0,0,29,249.306,0.529,249.868,299,0.113,0.001
2014-08-12T19:26:14.559Z,46349,2.9,0,0,18,238.523,2.576,241.464,352,0.337,0.007
2014-08-12T19:31:38.668Z,34349,2.2,0,0,41,262.487,2.428,265.053,314,0.250,0.007
2014-08-12T19:36:15.621Z,43512,2.8,0,0,18,240.978,0.914,241.916,349,0.047,0.002
2014-08-12T19:41:31.418Z,32633,2.1,0,0,26,256.781,0.909,257.738,314,0.068,0.002
2014-08-12T19:46:23.403Z,44390,2.8,0,0,17,248.708,1.206,249.941,335,0.153,0.003
2014-08-12T19:51:39.883Z,32738,2.1,0,0,37,265.451,0.942,266.431,317,0.056,0.002
2014-08-12T19:56:38.029Z,66326,4.2,0,0,17,262.507,1.563,264.113,404,0.142,0.003
2014-08-12T20:01:33.657Z,34329,2.2,0,0,39,259.398,1.171,260.592,313,0.132,0.003
2014-08-12T20:06:07.709Z,51901,3.3,0,0,20,231.923,1.582,234.014,377,0.134,0.004
2014-08-12T20:11:24.120Z,47541,3.0,0,0,38,247.365,2.917,250.343,315,0.267,0.009
2014-08-12T20:16:09.462Z,52106,3.3,0,0,26,235.143,0.804,236.294,367,0.052,0.002
2014-08-12T20:21:24.470Z,39524,2.5,0,0,49,248.741,2.096,250.945,321,0.170,0.006
2014-08-12T20:26:08.917Z,48783,3.1,0,0,25,234.460,0.916,235.397,348,0.087,0.002
2014-08-12T20:31:25.216Z,38401,2.4,0,0,44,250.442,0.763,251.236,290,0.030,0.002
2014-08-12T20:36:04.774Z,41362,2.6,0,0,19,230.264,1.222,231.509,331,0.085,0.003
2014-08-12T20:41:30.900Z,34845,2.2,0,0,40,255.736,1.298,257.056,347,0.072,0.003
2014-08-12T20:46:37.962Z,43771,2.8,0,0,19,260.666,3.114,264.017,327,0.170,0.009
2014-08-12T20:51:21.678Z,32228,2.0,0,0,27,246.834,0.822,247.679,291,0.118,0.002
2014-08-12T20:56:44.450Z,42743,2.7,0,0,19,269.279,1.375,270.718,297,0.258,0.004
2014-08-12T21:01:33.163Z,47441,3.0,0,0,20,253.316,6.342,259.684,339,0.373,0.018
2014-08-12T21:06:15.955Z,75759,4.8,0,0,36,240.229,1.276,242.751,338,0.169,0.003
2014-08-12T21:11:22.226Z,37487,2.4,0,0,28,247.332,0.852,248.215,308,0.051,0.002
2014-08-12T21:16:10.370Z,44464,2.8,0,0,21,234.268,1.781,236.091,325,0.116,0.005
2014-08-12T21:21:35.175Z,38686,2.5,0,0,30,259.348,1.355,260.749,319,0.168,0.004
2014-08-12T21:25:56.656Z,31114,2.0,0,0,21,221.319,1.100,222.444,310,0.094,0.003
2014-08-12T21:31:42.452Z,51445,3.3,0,0,19,264.626,3.067,267.720,375,0.218,0.008
2014-08-12T21:36:12.979Z,39782,2.5,0,0,37,236.268,2.198,238.495,298,0.118,0.007
2014-08-12T21:41:30.858Z,59617,3.8,0,0,20,254.651,1.144,255.816,337,0.073,0.003
2014-08-12T21:46:10.131Z,51042,3.2,0,0,31,232.844,1.229,234.227,290,0.275,0.004
2014-08-12T21:51:29.947Z,33197,2.1,0,0,21,252.299,2.410,254.749,324,0.158,0.007
2014-08-12T21:56:38.545Z,48197,3.1,0,0,19,261.364,1.169,262.571,333,0.084,0.003
2014-08-12T22:01:26.032Z,39127,2.5,0,0,29,249.842,0.531,250.453,328,0.045,0.001
2014-08-12T22:06:02.024Z,41428,2.6,0,0,19,226.208,0.709,226.941,369,0.043,0.001
2014-08-12T22:11:43.134Z,46353,2.9,0,0,38,266.836,1.176,268.036,305,0.148,0.003
2014-08-12T22:16:17.774Z,45730,2.9,0,0,23,240.787,1.248,242.609,347,0.126,0.003
2014-08-12T22:21:33.220Z,35719,2.3,0,0,28,256.699,0.665,257.386,277,0.092,0.002
2014-08-12T22:26:21.892Z,36382,2.3,0,0,22,245.584,1.009,246.633,295,0.040,0.003
2014-08-12T22:31:46.310Z,58424,3.7,0,0,20,269.100,1.222,270.362,328,0.065,0.003
2014-08-12T22:36:23.615Z,34639,2.2,0,0,37,247.326,0.929,248.275,293,0.089,0.003
2014-08-12T22:41:36.742Z,32549,2.1,0,0,18,260.476,0.597,261.101,312,0.056,0.001
2014-08-12T22:46:17.242Z,39214,2.5,0,0,20,240.538,0.923,241.486,326,0.112,0.002
2014-08-12T22:51:41.405Z,30830,2.0,0,0,25,265.441,0.637,266.102,278,0.069,0.002
2014-08-12T22:56:45.977Z,34335,2.2,0,0,19,269.546,0.963,270.537,276,0.078,0.003
2014-08-12T23:01:43.213Z,52793,3.4,0,0,16,264.992,2.118,267.206,341,0.115,0.006
2014-08-12T23:06:23.057Z,35510,2.3,0,0,34,245.841,0.927,246.809,293,0.033,0.003
2014-08-12T23:11:47.622Z,38603,2.5,0,0,18,269.664,1.641,271.514,307,0.109,0.005
2014-08-12T23:16:31.613Z,42440,2.7,0,0,20,253.361,1.563,254.961,374,0.242,0.004
2014-08-12T23:21:18.056Z,45222,2.9,0,0,32,240.493,0.881,241.397,327,0.052,0.002
2014-08-12T23:26:21.648Z,32639,2.1,0,0,26,244.620,0.877,245.532,279,0.037,0.003
2014-08-12T23:31:24.551Z,36554,2.3,0,0,17,246.819,1.005,247.847,368,0.072,0.002
2014-08-12T23:36:46.905Z,34405,2.2,0,0,30,269.465,0.806,270.300,361,0.028,0.002
2014-08-12T23:41:01.544Z,32197,2.0,0,0,16,223.413,1.162,224.608,355,0.081,0.003
2014-08-12T23:46:23.468Z,38131,2.4,0,0,19,246.070,0.621,246.849,329,0.041,0.001
2014-08-12T23:50:40.489Z,30657,1.9,0,0,28,202.432,1.247,203.969,271,0.128,0.004
2014-08-12T23:56:46.917Z,35033,2.2,0,0,18,269.373,0.918,270.333,293,0.074,0.003
2014-08-13T00:00:51.900Z,28482,1.8,0,0,16,214.041,0.836,214.952,278,0.176,0.003
2014-08-13T00:06:20.806Z,39823,2.5,0,0,18,242.937,0.843,243.823,337,0.042,0.002
2014-08-13T00:11:49.838Z,37648,2.4,0,0,26,269.142,3.812,272.979,282,0.203,0.013
2014-08-13T00:16:44.366Z,32572,2.1,0,0,19,265.983,1.256,267.500,280,0.396,0.004
2014-08-13T00:20:47.248Z,26620,1.7,0,0,15,210.359,0.484,210.863,286,0.016,0.001
2014-08-13T00:26:46.995Z,44439,2.8,0,0,18,269.474,0.920,270.658,317,0.057,0.002
2014-08-13T00:31:40.885Z,34687,2.2,0,0,27,263.057,0.775,263.859,264,0.082,0.002
2014-08-13T00:36:30.333Z,28730,1.8,0,0,18,251.593,0.792,252.410,277,0.050,0.002
2014-08-13T00:41:43.338Z,41816,2.7,0,0,15,264.400,1.559,265.983,346,0.493,0.004
2014-08-13T00:46:13.744Z,27205,1.7,0,0,25,234.372,1.969,236.372,294,0.162,0.006
2014-08-13T00:50:33.120Z,26951,1.7,0,0,15,192.661,2.609,195.310,265,0.253,0.009
2014-08-13T00:56:47.239Z,36289,2.3,0,0,17,269.788,0.174,270.018,291,0.017,0.000
2014-08-13T01:01:37.517Z,45029,2.9,0,0,15,258.954,1.209,260.247,287,0.224,0.004
2014-08-13T01:06:31.293Z,46838,3.0,0,0,20,252.938,0.291,253.737,328,0.036,0.000
2014-08-13T01:11:47.477Z,47533,3.0,0,0,49,269.644,0.398,270.137,264,0.111,0.001
2014-08-13T01:16:33.795Z,37728,2.4,0,0,20,255.916,0.194,256.287,293,0.105,0.000
2014-08-13T01:21:31.236Z,43648,2.8,0,0,17,216.035,5.144,253.395,293,0.685,0.017
2014-08-13T01:26:44.315Z,52455,3.3,0,0,23,263.888,3.059,267.032,320,0.138,0.009
2014-08-13T01:31:17.112Z,43180,2.7,0,0,49,238.363,1.347,239.765,273,0.029,0.004
2014-08-13T01:36:38.342Z,61031,3.9,0,0,23,259.151,1.906,261.173,317,0.084,0.006
2014-08-13T01:41:31.500Z,93008,5.9,0,0,20,252.205,1.815,254.118,320,0.126,0.005
2014-08-13T01:46:35.786Z,54252,3.4,0,0,29,256.455,1.478,258.238,269,0.183,0.005
2014-08-13T01:50:23.323Z,33028,2.1,0,0,18,184.836,0.592,185.494,280,0.079,0.002
